test_case_id,chunk_id,pred_prob,pred_label,max_pred_prob,example_pred_label,true_label,source_ds,source
retailbankQA_test_273,273_0,0.99498206,1,0.99498206,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_274,274_0,0.99844813,1,0.99844813,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_275,275_0,0.9877423,1,0.9877423,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_276,276_0,0.99762446,1,0.99762446,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_277,277_0,0.99848145,1,0.99848145,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_278,278_0,0.9981852,1,0.9981852,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_279,279_0,0.99603695,1,0.99603695,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_280,280_0,0.9976427,1,0.9976802,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_281,281_0,0.9982724,1,0.9982724,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_282,282_0,0.99852765,1,0.99852765,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_283,283_0,0.9979208,1,0.9979208,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_284,284_0,0.9974642,1,0.9974642,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_285,285_0,0.9983016,1,0.9983016,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_286,286_0,0.99812156,1,0.99812156,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_287,287_0,0.9982317,1,0.9982317,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_288,288_0,0.9961279,1,0.9961279,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_289,289_0,0.9985568,1,0.9985568,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_290,290_0,0.99810284,1,0.99810284,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_291,291_0,0.9984022,1,0.9984022,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_292,292_0,0.99833006,1,0.99833006,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_293,293_0,0.9982357,1,0.9982357,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_294,294_0,0.9983368,1,0.9983368,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_295,295_0,0.9982249,1,0.9985051,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_296,296_0,0.99831116,1,0.99831116,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_297,297_0,0.9984042,1,0.9984042,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_298,298_0,0.99844164,1,0.99844164,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_299,299_0,0.99853694,1,0.99853694,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_300,300_0,0.99789053,1,0.99789053,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_301,301_0,0.98218256,1,0.98218256,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_302,302_0,0.993968,1,0.993968,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_303,303_0,0.9980307,1,0.9980307,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_304,304_0,0.997867,1,0.997867,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_305,305_0,0.99829787,1,0.99841344,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_306,306_0,0.99791104,1,0.99791104,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_307,307_0,0.9984571,1,0.9984571,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_308,308_0,0.9973013,1,0.99804664,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_309,309_0,0.99781054,1,0.9980416,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_310,310_0,0.9983224,1,0.9983224,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_311,311_0,0.9984744,1,0.9984744,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_312,312_0,0.99783105,1,0.99783105,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_313,313_0,0.9977126,1,0.9977126,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_314,314_0,0.99862933,1,0.99862933,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_315,315_0,0.9983919,1,0.9983919,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_316,316_0,0.9986008,1,0.9986008,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_317,317_0,0.9985555,1,0.9985555,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_318,318_0,0.9983348,1,0.9983348,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_319,319_0,0.99812156,1,0.99812156,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_320,320_0,0.998386,1,0.998386,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_321,321_0,0.99824333,1,0.99824333,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_322,322_0,0.99858165,1,0.99858165,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_323,323_0,0.99824524,1,0.99824524,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_324,324_0,0.9983871,1,0.9983871,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_325,325_0,0.99831223,1,0.99831223,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_326,326_0,0.99811816,1,0.998223,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_327,327_0,0.9978531,1,0.9978531,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_328,328_0,0.9964245,1,0.99813074,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_329,329_0,0.9983158,1,0.9983158,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_330,330_0,0.9976363,1,0.9976363,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_331,331_0,0.9980545,1,0.9980545,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_332,332_0,0.995676,1,0.995676,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_333,333_0,0.98695254,1,0.98695254,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_334,334_0,0.99809045,1,0.9982838,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_335,335_0,0.99834204,1,0.99834204,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_336,336_0,0.99847966,1,0.99847966,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_337,337_0,0.99744934,1,0.99744934,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_338,338_0,0.9984397,1,0.9984397,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_339,339_0,0.99821234,1,0.99821234,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_340,340_0,0.9983374,1,0.9984676,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_341,341_0,0.99841714,1,0.99841714,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_342,342_0,0.9985514,1,0.9985514,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_343,343_0,0.9986064,1,0.9986064,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_344,344_0,0.99738365,1,0.99767894,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_345,345_0,0.998415,1,0.998415,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_346,346_0,0.9071128,1,0.99561536,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_347,347_0,0.99756,1,0.9983228,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_348,348_0,0.99564123,1,0.9976125,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_349,349_0,0.99848574,1,0.99848574,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_350,350_0,0.9968754,1,0.9970835,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_351,351_0,0.9985018,1,0.9985018,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_352,352_0,0.9981172,1,0.99839145,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_353,353_0,0.998319,1,0.998319,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_354,354_0,0.99842286,1,0.99842286,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_355,355_0,0.99836487,1,0.99836487,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_356,356_0,0.99822706,1,0.99822706,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_357,357_0,0.9984958,1,0.9984958,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_358,358_0,0.99813914,1,0.99813914,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_359,359_0,0.9983839,1,0.9983839,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_360,360_0,0.998268,1,0.99835265,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_361,361_0,0.9984384,1,0.998517,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_362,362_0,0.9985317,1,0.9985317,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_363,363_0,0.99855226,1,0.99855226,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_364,364_0,0.99863786,1,0.99863786,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_365,365_0,0.99810034,1,0.9984523,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_366,366_0,0.99812907,1,0.99812907,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_367,367_0,0.99637246,1,0.9970035,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_368,368_0,0.9984933,1,0.9984933,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_369,369_0,0.9978776,1,0.9978776,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_370,370_0,0.99852943,1,0.99852943,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_371,371_0,0.9983211,1,0.9983211,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_372,372_0,0.99505925,1,0.99505925,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_373,373_0,0.9907898,1,0.9907898,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_374,374_0,0.9981699,1,0.9981699,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_375,375_0,0.99816716,1,0.99816716,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_376,376_0,0.9982305,1,0.9982305,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_377,377_0,0.9983132,1,0.9983132,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_378,378_0,0.9982109,1,0.9982109,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_379,379_0,0.9978587,1,0.99840635,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_380,380_0,0.9985697,1,0.9985697,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_381,381_0,0.9980849,1,0.9980849,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_382,382_0,0.997866,1,0.997866,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_383,383_0,0.99861,1,0.99861,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_384,384_0,0.998454,1,0.998454,1,1,retailbankQA_test,retailbankQA_test
retailbankQA_test_385,385_0,0.0005731882,0,0.0005731882,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_386,386_0,0.00069225597,0,0.0008938202,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_387,387_0,0.00063481386,0,0.010596193,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_388,388_0,0.00056236784,0,0.00056236784,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_389,389_0,0.00056522235,0,0.00056522235,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_390,390_0,0.00066245394,0,0.00066245394,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_391,391_0,0.0005474618,0,0.0005474618,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_392,392_0,0.043312423,0,0.043312423,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_393,393_0,0.0005394943,0,0.0005398904,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_394,394_0,0.00052118185,0,0.00052118185,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_395,395_0,0.00069965515,0,0.00069965515,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_396,396_0,0.00052899244,0,0.00052899244,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_397,397_0,0.0005621923,0,0.0005621923,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_398,398_0,0.00059968926,0,0.00059968926,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_399,399_0,0.00059981074,0,0.00059981074,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_400,400_0,0.9856464,1,0.9856464,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_401,401_0,0.0005407304,0,0.0005407304,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_402,402_0,0.0005492268,0,0.0005492268,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_403,403_0,0.0006441533,0,0.0006441533,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_404,404_0,0.00056728895,0,0.00056728895,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_405,405_0,0.0005666777,0,0.0005666777,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_406,406_0,0.0012128154,0,0.0012128154,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_407,407_0,0.0006136128,0,0.0006136128,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_408,408_0,0.0005405773,0,0.0005405773,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_409,409_0,0.0005970641,0,0.0005970641,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_410,410_0,0.0014087991,0,0.0014087991,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_411,411_0,0.0005720076,0,0.0005720076,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_412,412_0,0.91630435,1,0.91630435,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_413,413_0,0.007767196,0,0.007767196,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_414,414_0,0.00059285376,0,0.00059285376,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_415,415_0,0.0005691452,0,0.0005691452,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_416,416_0,0.00062175747,0,0.00062175747,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_417,417_0,0.0008168568,0,0.0008168568,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_418,418_0,0.0005728236,0,0.0005728236,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_419,419_0,0.0013320823,0,0.002342401,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_420,420_0,0.0005405294,0,0.0005405294,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_421,421_0,0.0005441793,0,0.0005441793,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_422,422_0,0.12918729,0,0.12918729,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_423,423_0,0.0005249886,0,0.0005249886,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_424,424_0,0.00061549066,0,0.00061549066,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_425,425_0,0.0005335805,0,0.0005340333,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_426,426_0,0.0005242119,0,0.0005242119,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_427,427_0,0.0005894776,0,0.0005894776,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_428,428_0,0.0005412434,0,0.0005548235,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_429,429_0,0.96996504,1,0.96996504,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_430,430_0,0.00054117537,0,0.00054117537,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_431,431_0,0.0005845463,0,0.0005845463,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_432,432_0,0.0008444677,0,0.0008444677,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_433,433_0,0.0008200009,0,0.0008200009,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_434,434_0,0.0005463512,0,0.0007238256,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_435,435_0,0.0005656775,0,0.0005656775,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_436,436_0,0.00059965334,0,0.00059965334,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_437,437_0,0.0005881601,0,0.0005941531,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_438,438_0,0.0040020323,0,0.0040020323,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_439,439_0,0.0005542495,0,0.0005542495,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_440,440_0,0.00056295237,0,0.00059490284,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_441,441_0,0.23244308,0,0.23244308,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_442,442_0,0.0005753428,0,0.0005753428,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_443,443_0,0.0026399926,0,0.0026399926,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_444,444_0,0.0011393424,0,0.02198853,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_445,445_0,0.000561151,0,0.000561151,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_446,446_0,0.00055289926,0,0.00056385744,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_447,447_0,0.0066883764,0,0.0066883764,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_448,448_0,0.00053450686,0,0.00053450686,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_449,449_0,0.0005616867,0,0.0005616867,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_450,450_0,0.0005401874,0,0.0005401874,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_451,451_0,0.00055084476,0,0.0005512596,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_452,452_0,0.0011508118,0,0.0011508118,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_453,453_0,0.0005455766,0,0.0005455766,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_454,454_0,0.00059841893,0,0.00059841893,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_455,455_0,0.99515533,1,0.996854,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_456,456_0,0.00052214495,0,0.00052214495,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_457,457_0,0.000743372,0,0.00077568,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_458,458_0,0.0005498063,0,0.0005498063,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_459,459_0,0.0026098993,0,0.0026098993,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_460,460_0,0.00058853894,0,0.00058853894,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_461,461_0,0.0005023568,0,0.0005023568,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_462,462_0,0.00060290203,0,0.00060290203,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_463,463_0,0.00050840725,0,0.00050840725,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_464,464_0,0.890761,1,0.9720713,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_465,465_0,0.00058784493,0,0.00058784493,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_466,466_0,0.00052626163,0,0.00052626163,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_467,467_0,0.000553817,0,0.000553817,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_468,468_0,0.00057001115,0,0.0006039868,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_469,469_0,0.00050721504,0,0.00050721504,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_470,470_0,0.00053029135,0,0.00053029135,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_471,471_0,0.00052837085,0,0.0005329372,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_472,472_0,0.0005595157,0,0.0005595157,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_473,473_0,0.00073476677,0,0.00073476677,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_474,474_0,0.0005529773,0,0.0005529773,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_475,475_0,0.0005252218,0,0.0005252218,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_476,476_0,0.0005108278,0,0.0005108278,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_477,477_0,0.00054717326,0,0.00054717326,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_478,478_0,0.00097442814,0,0.0010795379,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_479,479_0,0.00051378214,0,0.00051378214,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_480,480_0,0.99746084,1,0.99746084,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_481,481_0,0.0006056394,0,0.00080555154,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_482,482_0,0.013356707,0,0.013356707,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_483,483_0,0.0005846984,0,0.0005846984,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_484,484_0,0.0005207696,0,0.0005208565,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_485,485_0,0.00054325134,0,0.00054325134,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_486,486_0,0.0006655411,0,0.0006655411,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_487,487_0,0.0006153886,0,0.002469417,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_488,488_0,0.00062792766,0,0.00062792766,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_489,489_0,0.0005359777,0,0.0005411986,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_490,490_0,0.0005457524,0,0.0005457524,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_491,491_0,0.0005586804,0,0.0005586804,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_492,492_0,0.0005136873,0,0.0005136873,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_493,493_0,0.00052966096,0,0.0005376063,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_494,494_0,0.003260631,0,0.003260631,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_495,495_0,0.00062945765,0,0.00064892654,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_496,496_0,0.0005492847,0,0.0005492847,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_497,497_0,0.0005856097,0,0.0005856097,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_498,498_0,0.0005878741,0,0.0005878741,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_499,499_0,0.0005570499,0,0.0005570499,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_500,500_0,0.000543198,0,0.000543198,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_501,501_0,0.00050234195,0,0.00050234195,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_502,502_0,0.0005429682,0,0.0005429682,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_503,503_0,0.9879481,1,0.9879481,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_504,504_0,0.0005982706,0,0.0005982706,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_505,505_0,0.00055707135,0,0.00055707135,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_506,506_0,0.998161,1,0.99837106,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_507,507_0,0.00056255655,0,0.00056255655,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_508,508_0,0.0005950825,0,0.0005950825,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_509,509_0,0.82559097,1,0.82559097,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_510,510_0,0.00059092295,0,0.00059092295,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_511,511_0,0.0006108138,0,0.00062650105,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_512,512_0,0.053316873,0,0.053316873,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_513,513_0,0.00055567373,0,0.00055567373,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_514,514_0,0.0008283648,0,0.0013877195,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_515,515_0,0.0005431654,0,0.0005431654,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_516,516_0,0.00051726087,0,0.00051726087,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_517,517_0,0.000529207,0,0.000529207,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_518,518_0,0.0005401081,0,0.00055706495,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_519,519_0,0.00054697774,0,0.00054697774,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_520,520_0,0.0005649239,0,0.0005649239,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_521,521_0,0.20199464,0,0.20199464,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_522,522_0,0.0006759827,0,0.0008978666,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_523,523_0,0.001008711,0,0.001008711,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_524,524_0,0.00056154514,0,0.00056154514,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_525,525_0,0.00053826463,0,0.00053826463,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_526,526_0,0.0005323239,0,0.0005323239,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_527,527_0,0.0005226605,0,0.0005226605,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_528,528_0,0.0005452465,0,0.0005452465,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_529,529_0,0.00055846636,0,0.00055846636,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_530,530_0,0.0005316432,0,0.0005316432,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_531,531_0,0.00066147017,0,0.00066147017,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_532,532_0,0.00052307296,0,0.00052307296,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_533,533_0,0.0009019464,0,0.0009019464,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_534,534_0,0.0005539923,0,0.0005539923,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_535,535_0,0.00058311236,0,0.00058311236,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_536,536_0,0.0007154765,0,0.0009960581,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_537,537_0,0.00054372585,0,0.00054372585,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_538,538_0,0.0005601013,0,0.0005601013,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_539,539_0,0.00053947937,0,0.00053947937,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_540,540_0,0.0005675371,0,0.0005675371,0,0,retailbankQA_test,retailbankQA_test
